                               Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial                          VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS 0  1  2  3  4  5  6  7  8  9 10 11 12
TRY  WCTL SAB  0 DYB  2 SAB  0 DYB  1 DYB  3  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 2 4 5 . 2 4 5  1 0 53 38 39 27 27 27 27 19  7 36 23 30 30
TRY  WCTL SAB  0 DYB  2 SAB  0 DYB  1 DYB  3  WCTL SAB  3 SIP  0 SAB  0 DYB  1 SIP  3 2 4 5 . 2 4 5  1 0 53 38 39 27 27 27 27 19  7 36 23 31 30
TRY  WCTL SAB  0 DYB  2 SAB  0 DYB  1 DYB  3  WCTL SAB  3 SIP  0 SAB  0 DYB  1 DYB  3 2 4 5 . 2 4 5  1 0 53 38 39 27 27 27 27 19  7 36 23 31 31
TRY  WCTL SAB  0 DYB  2 SAB  0 DYB  1 DYB  3  WCTL SAB  3 DYB  0 SAB  0 DYB  1 DYB  3 2 4 5 . 2 4 5  1 0 53 38 39 27 27 27 27 19  7 37 23 31 31
WTC  WCTL SAB  0 DYB  2 SAB  0 DYB  1 DYB  3  WCTL SAB  3 DYB  0 SAB  0 DYB  1 DYB  3 2 4 5 . 2 4 5  1 0 54 38 39 27 27 27 27 19  7 37 23 31 31
WTC  WCTL SAB  0 DYB  2 SAB  0 SAB  0 DYB  3  WCTL SAB  3 DYB  0 SAB  0 DYB  1 DYB  3 2 5 - . 2 4 5  1 0 55 39 39 27 27 27 31 19  7 37 23 31 31
WTC  WCTL SAB  0 SAB  1 SAB  0 SAB  0 DYB  3  WCTL SAB  3 DYB  0 SAB  0 DYB  1 DYB  3 5 - - . 2 4 5  1 0 55 39 39 27 31 27 31 21  7 39 23 33 33
SOF  WCTL SAB  0 SAB  1 SAB  0 SAB  0 DYB  3  WCTL SAB  3 DYB  0 SAB  0 DYB  1 DYB  3 5 - - . 2 4 5  1 2 59 39 39 27 31 27 31 22  7 40 23 34 34
SOF  WCTL SAB  0 SAB  1 SAB  0 SAB  0 SAB  2  WCTL SAB  3 DYB  0 SAB  0 DYB  1 DYB  3 - - - . 2 4 5  1 2 59 39 39 27 31 27 31 23  7 40 23 34 34
SOF  WCTL SAB  0 SAB  1 SAB  0 SAB  0 SAB  2  WCTL SAB  3 SAB  0 SAB  0 DYB  1 DYB  3 - - - . 4 5 -  1 2 59 39 39 27 31 27 31 23  7 41 23 34 34
SOF  WCTL SAB  0 SAB  1 SAB  0 SAB  0 SAB  2  WCTL SAB  3 SAB  0 SAB  0 SAB  0 DYB  3 - - - . 5 - -  1 2 59 39 39 27 31 27 31 23  7 41 23 35 34
